Event	ID	Name			Wwise Object Path	Notes
	27840343	boy_step_toes_grass_01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_step_toes_grass_01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\run\run\boy_step_drywet\boy_step_speed\jog_step\jog_step_grass\step_toes_grass\boy_step_toes_grass_01		3000
	27874392	rippleMock04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\rippleMock04_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\spider\log1-2\log_water_rotate2\ripple\rippleMock04		7504
	27981756	wboxongrassImpMPDVRdry64	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\wboxongrassImpMPDVRdry64_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\fort\attrap\attrap_impact\box_impact_attrap\mp\mp\mp\wboxongrassImpMPDVRdry64		4052
	28022830	boy_step_metal_07	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_step_metal_07_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\run\run\boy_step_drywet\boy_step_speed\jog_step\jog_step_metal\metal\boy_step_metal_07		3147
	28054077	traadfrog90	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\traadfrog90_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_spider\amb_spider_cocoon_waterhole\frogDelay\traadfrogsolo\traadfrog90		7214
	28072970	dripAmb07	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\dripAmb07_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_water\amb_evt_water_sewer_waterDripping\dripAmb\dripAmb07		23332
	28092369	boy_grid2FADE_03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\boy_grid\boy_grid2FADE_03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\ladder\ladder_down\ladder_tin_down\boy_grid2FADE\boy_grid2FADE_03		16200
	28204021	RAINDOWNSP60974901monaCel02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\waterRainObjects\rainDOWN\RAINDOWNSP60974901monaCel02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_city\amb_evt_city_roof_rainwaterPipe\rainDOWN\RAINDOWNSP60974901monaCel02		4894
	28216280	wbcSlideSmooSlow01tapeEdLPmcFrag5	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\wbcSlideSmooSlow01tapeEdLPmcFrag5_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\old\rotatingIntro\phy_old_rotatingIntro_box3(saws)\box_slide\wbcSlideSmooSlow01tapeEdLPmcFrag\wbcSlideSmooSlow01tapeEdLPmcFrag_01\wbcSlideSmooSlow01tapeEdLPmcFrag5		13400
	28322090	wboxongrassImpMPDVRdry07	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\wboxongrassImpMPDVRdry07_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\fort\attrap\attrap_impact\box_impact_attrap\mp\mp\mp\wboxongrassImpMPDVRdry07		4381
	28986129	sparks_explosive_MC_cell10	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sparks_explosive_MC_cell10_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\rotatingIntro\env_old_rotatingIntro_sparkEvent\sparks_explosive_MC\sparks_explosive_MC_cell10		9748
	29140487	sfx_clickverb02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sfx_clickverb02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\chase\obj_spider_spider_chase_spiderWalkOnCliff\rashclick\sfx_clickverb02		10525
	29445229	gun_bulletsHitBoy_frag01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\gun_bulletsHitBoy_frag01_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\gun\impacts\gun_impact_boy\seq\gun_impact_boy\gun_bulletsHitBoy_frag01		7324
	29601542	boy_step_mud_08_heel	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_step_mud_08_heel_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\run\run\boy_step_drywet\boy_step_speed\jog_step\jog_step_puddle\step_puddle_heel\boy_step_mud_08_heel		1719
	29862905	rainMetalshed04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\waterRainObjects\rainMetalshed\rainMetalshed04_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_water\amb_evt_water_rain_rainOnGutter\rainMetalshed\rainMetalshed04		7222
	29930577	chain_continuous_frag08	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\chain\chain_continuous_frag08_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\old\rotatingIntro\chains\chain1Lower\chain_continuous_frag\chain_continuous_frag08		11434
	30019553	boy_step_mud_05_toes	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_step_mud_05_toes_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\run\run\boy_step_drywet\boy_step_speed\jog_step\jog_step_puddle\step_puddle_toes\boy_step_mud_05_toes		4442
	30230236	RAINDOWNSP60974901monaCel10	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\waterRainObjects\rainDOWN\RAINDOWNSP60974901monaCel10_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_city\amb_evt_city_roof_rainwaterPipe\rainDOWN\RAINDOWNSP60974901monaCel10		13482
	30265138	hoistUpAct04a	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\hoistUpAct04a_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_underground\ropesAndDoors\set1\movement\env_underground_ropes_door1_moving_up\moving_up_start\moving_up_cels\hoistUpAct04a		4606
	30339758	stonedebriscel05	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\stonedebriscel05_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\spider\phy_spider_chase_rollingstone\phy_spider_chase_rollingstone_roll\mediumStoneDebris\stonedebriscel05		29198
	30345785	graceFRZtapeS1HighLimEQtpCel04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\graceFRZtapeS1HighLimEQtpCel04_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_modern\amb_sws_modern_jump_boySurvive1\sawChoir\graceFRZtapeS1HighLimEQtpCel04		17847
	30410166	DIRT_FALL03tapeCut03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\DIRT_FALL03tapeCut03_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\body\obj_spider_spider_body_spiderBreakThroughCliff\bigstone_impact\dirtfall_level7Delay\03-05\DIRT_FALL03tapeCut03		37228
	30705545	EFX_INT_Car_Lift_01TPoctMCRdvLP	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\EFX_INT_Car_Lift_01TPoctMCRdvLP_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\tire\platform\env_old_tire_platformMoveDown\EFX_INT_Car_Lift_01TPoctMCRdvLP		86489
	31047105	gracetraadnoiseB05	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\gracetraadnoiseB05_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_city\amb_sws_city_hotel_zoomOut\gracetraadnoise\gracetraadnoiseB05		16611
	31268378	metalDuctMid07DVR	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\metalDuctMid07DVR_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\modern\gravityZone\heavyDoor(attenBoosted)\phy_modern_gravityZone_heavyDoorImpact\metalDuct\mf\metalDuctMid07DVR		12377
	31963950	drumB06	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\drumB06_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\music\music\jump\geigerStateSwitch\gravityUP\enter\geigerDrum\drumB06		205484
	31973634	woodboxongrassImpMFactsLandTape03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\woodboxongrassImpMFactsLandTape03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\fort\attrap\attrap_impact\box_impact_attrap\mf\mf\mf\woodboxongrassImpMFactsLandTape03		8221
	32087696	WalkWadeDeep07	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\WalkWadeDeep07_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\ladder\ladder_wet\boy_step_water\step_waterdeep\water_deep\WalkWadeDeep07		9145
	32147384	01susdvr10	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\01susdvr10_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_fort\amb_sws_fort_hanging_enterCave\01susDVRobject\01susDVRobject\01susdvr10		4983
	32382735	DMwinddark01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\DMwinddark01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_start\amb_start_falling_cliff\darkwind\winddark\DMwinddark01		70103
	32555002	Sparks_Arcing_MC_cell06	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\Sparks_Arcing_MC_cell06_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\ladderWagon(3dAtThisLevel)\env_old_ladderWagon_sparkEvent\Sparks_Arcing_MC\Sparks_Arcing_MC_cell06		8985
	32998295	ELECTRICAL_EFFEC_WK044511TPmcLP	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\bulbCuts\ELECTRICAL_EFFEC_WK044511TPmcLP_9352514E.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_city\amb_evt_city_roof_lampIdle\ELECTRICAL_EFFEC_WK044511TPmcLP		32201
	33019922	wboxongrassImpMFLandDVRdry03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\wboxongrassImpMFLandDVRdry03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\fort\attrap\attrap_impact\box_impact_attrap\f\f\mf\wboxongrassImpMFLandDVRdry03		4731
	33549562	fliesWaves04tapeAMBFRZtapeDVRloop	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\fliesWaves04tapeAMBFRZtapeDVRloop_9352514E.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_start\amb_start_falling_water\fliesWaves04tapeAMBFRZtapeDVRloop		71963
	33649631	metalTiltDVR08833001mcLPfrag12	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\metalTiltDVR08833001mcLPfrag12_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\city\crane\seesaw\phy_city_crane_seesawRotate\metalTiltDVRmcLPfrags\metalTiltDVRmcLPfrags_01\metalTiltDVR08833001mcLPfrag12		3965
	33656787	DIRT_FALL03tapeCut07	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\DIRT_FALL03tapeCut07_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\chase\obj_spider_spider_chase_spiderjumpsfromcliff\dirtFallObjDelay\dirtfall_level7\06-07\DIRT_FALL03tapeCut07		7338
	33728727	rash115rainTP06	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\waterRainObjects\rash115rainTPcells\rash115rainTP06_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_city\amb_sws_city_roof_outside\rash115rainMix\rash115rainTP\rash115rainTP06		10198
	33867030	MulLampDeTPmcCel07	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\bulbCuts\MulLampDeTPmcCel07_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_city\amb_evt_city_roof_lampIdle\bulbTexture\MulLampDeTPmcCel\MulLampDeTPmcCel07		4762
	33989034	boy_step_tree_07	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_step_tree_07_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\run\run\boy_step_drywet\boy_step_speed\jog_step\jog_step_timber\step_tree\boy_step_tree_07		2626
	34061357	boy_climbEQ15	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boyClothes\boy_climb\boy_climbEQ15_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\chase\obj_spider_spider_chase_boyBodyHitGround\boy_climbEQ15		2688
	34101220	RAINDOWNSP60974901monaCel03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\waterRainObjects\rainDOWN\RAINDOWNSP60974901monaCel03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_city\amb_evt_city_roof_rainwaterPipe\rainDOWN\RAINDOWNSP60974901monaCel03		7834
	34329208	ElevatorsOld39131401tapeMCrun02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\ElevatorsOld39131401tapeMCrun02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_modern\elevator\elevator\continuous\ElevatorsOld\ElevatorsOld39131401tapeMCrun02		22635
	34602219	MulLampDeTPmcCel08	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\bulbCuts\MulLampDeTPmcCel08_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_city\amb_evt_city_roof_lampIdle\bulbTexture\MulLampDeTPmcCel\MulLampDeTPmcCel08		6659
	34609413	sparks_explosive_MC_cell21intro	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sparks_explosive_MC_cell21intro_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\rotatingIntro\env_old_rotatingIntro_sparkEvent\sparks_explosive_MC\sparks_explosive_MC_cell21intro		10935
	34673834	rash115rainTP07	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\waterRainObjects\rash115rainTPcells\rash115rainTP07_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_city\amb_sws_city_roof_outside\rash115rainMix\rash115rainTP\rash115rainTP07		9389
	34797562	wboxongrassImpMFDVRdry50	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\wboxongrassImpMFDVRdry50_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\underground\box2\underground_box2\box_impact\f\mf\wboxongrassImpMFDVRdry50		5565
	34860408	sawIdle404201MChighDV03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sawIdle404201MChighDV03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_old\amb_evt_old_wagonAction_saw\sawIdle1\sawIdle404201MChighDV03		12648
	34879458	quarkMC05dv	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\quarkMC05dv_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_start\amb_start_falling_water\quarkDelay\quark\quark\quarkMC05dv		17482
	34936600	spiderRollCel06	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\spiderRoll\spiderRollCel06_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\body\obj_spider_spider_body_anticipationStrikeStart\spider_roll\spiderRollCel06		24484
	35423341	metalReleaseMedium02tapeMonoDVR	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\metalReleaseMedium02tapeMonoDVR_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_fort\env_fort_hanging_bearTrapTriggered\metal_release\metalReleaseMedium02tapeMonoDVR		10358
	35426527	sparks_explosive_MC_cell05	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sparks_explosive_MC_cell05_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\rotatingIntro\env_old_rotatingIntro_sparkEvent\sparks_explosive_MC\sparks_explosive_MC_cell05		12426
	35428672	hoistUpDecel	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\hoistUpDecel_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_water\heights\rightBigBox\env_water_heights_bigBoxStartMoveUpStop\moving_up_stop\hoistUpDecel		19424
	35916211	sandSlide2EdLoopTPmedMCfrag2	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sandSlide2EdLoopTPmedMCfrag2_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\spider\log1-2\slideOnGround\sandSlide2EdLoopTPmedMCfrags\sandSlide2EdLoopTPmedMCfrags_01\sandSlide2EdLoopTPmedMCfrag2		5306
	36065042	feet_cement_jumpforward03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\feet_cement_jumpforward03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\jump\jumpforward_drywet\jumpforward\jumpforward_concrete\feet_cement_jumpforward03		2681
	36394092	drip15	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\drip15_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_underground\amb_evt_underground_pursuing_dripping\drips\drip15		23771
	36447234	wboxongrassImpMPDVRdry48	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\wboxongrassImpMPDVRdry48_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\fort\attrap\attrap_impact\box_impact_attrap\mp\mp\mp\wboxongrassImpMPDVRdry48		4402
	36509593	ambOdHarbNight01aTPoctEQLP	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\ambOdHarbNight01aTPoctEQLP_9352514E.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_city\amb_sws_city_craneANDzombie\zombie\ambOdHarbNight01aTPoctEQLP		1915
	36547959	boy_step_mud_04_toes	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_step_mud_04_toes_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\run\run\boy_step_drywet\boy_step_speed\jog_step\jog_step_puddle\step_puddle_toes\boy_step_mud_04_toes		4035
	36642565	boy_step_wood2_03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_step_wood2_03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\run\run\boy_step_drywet\boy_step_speed\jog_step\jog_step_wood\step_wood\boy_step_wood2_03		2778
	36966504	animalStepWR05	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\animalWire\animalStepWR05_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_city\insect\insect\env_city_insect_move\env_water_rain_machine_creepStep\animalStepWR05		1018
	37240285	ElevatorsOld39131401tapeMCrun01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\ElevatorsOld39131401tapeMCrun01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_modern\elevator\elevator\continuous\ElevatorsOld\ElevatorsOld39131401tapeMCrun01		28262
	37529936	bulbScrapeFrag04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\bulbCuts\bulbScrapeFrag04_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_city\amb_evt_city_roof_lampIdle\bulbTexture\bulbScrapeFrags\bulbScrapeFrag04		11237
	38070808	ELECTRICITY_SPAR_60396206detpmc03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\ELECTRICITY_SPAR_60396206detpmc03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_old\amb_evt_wagonAction_voltage\highVoltage\ELECTRICITY_SPAR_60396206detpmc\ELECTRICITY_SPAR_60396206detpmc03		9075
	38190214	svalerTP11dvrWR	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\svalerWire\svalerTP11dvrWR_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_city\amb_sws_city_insect\svalerMix\svalerWIRE\svalerTP11dvrWR		58075
	38211522	sfx_ape19ambSte03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sfx_ape19ambSte03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_fort\amb_sws_fort_body_enterScene\apeamb\apeamb\sfx_ape19ambSte03		13253
	38277947	sawIdle404201MChighDV01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sawIdle404201MChighDV01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_old\amb_evt_old_wagonAction_saw\sawIdle1\sawIdle404201MChighDV01		16421
	38430354	DOOR_JAIL_METAL_60833601tpOctMCcutED	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\jailDoorEDITS\DOOR_JAIL_METAL_60833601tpOctMCcutED_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\conveyor\pistons\piston1\env_old_conveyor_piston1HitBottom\DOOR_JAIL_METAL_60833601tpOctMCcutED		16273
	38538847	InsectsSpiderSnailconWR	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\zombieSnailWire\InsectsSpiderSnailconWR_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\objects\zombieSnail\obj_zombiesnail_enterSun\InsectsSpiderSnailconWR		19171
	38665178	MetalSaw_APtSFX_367_05ComvAsiTPdv	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\MetalSaw_APtSFX_367_05ComvAsiTPdv_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_old\amb_evt_old_wagonAction_saw\metalSaw\metalSawBright\MetalSaw_APtSFX_367_05ComvAsiTPdv		13658
	38689099	SAWbite1	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\SAWbite1_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\rotatingIntro\env_old_rotatingIntro_box3Shattered\env_old_rotatingIntro_box3Shattered\bite\bite\SAWbite1		17065
	38703896	sandSlide2EdLoopTPmedMCfrag1	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sandSlide2EdLoopTPmedMCfrag1_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\spider\log1-2\slideOnGround\sandSlide2EdLoopTPmedMCfrags\sandSlide2EdLoopTPmedMCfrags_01\sandSlide2EdLoopTPmedMCfrag1		7841
	38923139	BloodGutsSpill_S08HO_1TPmcCel04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\BLOOD\spill\2\BloodGutsSpill_S08HO_1TPmcCel04_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\objects\zombieSnail\obj_zombiesnail_attached\BloodGutsSpill_S08HO_1TPmc\BloodGutsSpill_S08HO_1TPmcCels\BloodGutsSpill_S08HO_1TPmcCel04		4477
	39009520	mosqwire11continuous	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\mosqwire11continuous_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_city\insect\insect\env_city_insect_insectIdleInAir\mosqwireContinuousSeq\mosqwireContinuousSeq\mosqwireContinuous\mosqwire11continuous		28928
	39173336	consSawMCbite04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\consSawMCbite04_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\rotatingIntro\env_old_rotatingIntro_box3Shattered\env_old_rotatingIntro_box3Shattered\bite\consSawMCbite\consSawMCbite04		11170
	39301494	boy_step_metal_05	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_step_metal_05_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\run\run\boy_step_drywet\boy_step_speed\jog_step\jog_step_metal\metal\boy_step_metal_05		2954
